Elem,Thickness (mm),SCF,curve_type
126258,20,1,DNV-CD
126259,20,1,DNV-CD
126260,20,1,DNV-CD
126261,20,1,DNV-CD
126262,20,1,DNV-CD
126263,20,1,DNV-CD
126264,20,1,DNV-CD
126265,18,1,DNV-CD
126266,20,1,DNV-CD
126267,20,1,DNV-CD
126268,20,1,DNV-CD
126269,20,1,DNV-CD
126270,20,1,DNV-CD
126271,20,1,DNV-CD
126272,20,1,DNV-CD
126273,20,1,DNV-CD
126274,20,1,DNV-CD
126275,20,1,DNV-CD
126276,20,1,DNV-CD
126277,20,1,DNV-CD
126278,20,1,DNV-CD
126279,20,1,DNV-CD
126280,20,1,DNV-CD
126281,20,1,DNV-CD
126282,20,1,DNV-CD
126283,20,1,DNV-CD
126284,20,1,DNV-CD
126285,20,1,DNV-CD
126286,20,1,DNV-CD
126287,20,1,DNV-CD
126288,20,1,DNV-CD
126289,20,1,DNV-CD
126290,20,1,DNV-CD
126291,20,1,DNV-CD
126292,18,1,DNV-CD
126293,20,1,DNV-CD
126294,20,1,DNV-CD
126295,20,1,DNV-CD
126296,20,1,DNV-CD
126297,20,1,DNV-CD
126298,20,1,DNV-CD
126299,20,1,DNV-CD
126300,18,1,DNV-CD
126301,20,1,DNV-CD
126302,18,1,DNV-CD
126303,18,1,DNV-CD
126304,18,1,DNV-CD
126305,20,1,DNV-CD
126306,20,1,DNV-CD
126307,20,1,DNV-CD
126308,20,1,DNV-CD
126309,20,1,DNV-CD
126310,20,1,DNV-CD
126311,20,1,DNV-CD
126312,20,1,DNV-CD
126313,20,1,DNV-CD
126314,20,1,DNV-CD
126315,20,1,DNV-CD
126316,20,1,DNV-CD
126317,20,1,DNV-CD
126318,20,1,DNV-CD
126319,20,1,DNV-CD
126320,20,1,DNV-CD
126321,20,1,DNV-CD
126322,20,1,DNV-CD
126323,20,1,DNV-CD
126324,20,1,DNV-CD
126325,20,1,DNV-CD
126326,20,1,DNV-CD
126327,20,1,DNV-CD
126328,20,1,DNV-CD
126329,20,1,DNV-CD
126330,20,1,DNV-CD
126331,20,1,DNV-CD
126332,20,1,DNV-CD
126333,20,1,DNV-CD
126334,20,1,DNV-CD
126335,20,1,DNV-CD
126336,20,1,DNV-CD
126337,20,1,DNV-CD
126338,20,1,DNV-CD
126339,20,1,DNV-CD
126340,20,1,DNV-CD
126341,20,1,DNV-CD
126342,18,1,DNV-CD
126343,20,1,DNV-CD
126344,18,1,DNV-CD
126345,18,1,DNV-CD
126346,18,1,DNV-CD
126347,20,1,DNV-CD
126348,20,1,DNV-CD
126349,20,1,DNV-CD
126350,20,1,DNV-CD
126351,18,1,DNV-CD
126352,20,1,DNV-CD
126353,20,1,DNV-CD
126354,20,1,DNV-CD
126355,20,1,DNV-CD
126356,20,1,DNV-CD
126357,20,1,DNV-CD
126358,20,1,DNV-CD
126359,20,1,DNV-CD
126360,20,1,DNV-CD
126361,18,1,DNV-CD
126362,20,1,DNV-CD
126363,20,1,DNV-CD
126364,20,1,DNV-CD
126365,20,1,DNV-CD
126366,20,1,DNV-CD
126367,20,1,DNV-CD
126368,20,1,DNV-CD
126369,20,1,DNV-CD
126370,20,1,DNV-CD
126371,20,1,DNV-CD
126372,20,1,DNV-CD
126373,20,1,DNV-CD
126374,20,1,DNV-CD
126375,20,1,DNV-CD
126376,20,1,DNV-CD
126377,20,1,DNV-CD
126378,20,1,DNV-CD
126379,20,1,DNV-CD
126380,20,1,DNV-CD
126381,18,1,DNV-CD
126382,18,1,DNV-CD
126383,18,1,DNV-CD
126384,18,1,DNV-CD
126385,18,1,DNV-CD
126386,18,1,DNV-CD
126387,18,1,DNV-CD
126388,18,1,DNV-CD
126389,18,1,DNV-CD
126390,18,1,DNV-CD
126391,18,1,DNV-CD
126392,18,1,DNV-CD
126393,18,1,DNV-CD
126394,18,1,DNV-CD
126395,18,1,DNV-CD
126396,18,1,DNV-CD
126397,18,1,DNV-CD
126398,18,1,DNV-CD
126399,18,1,DNV-CD
126400,18,1,DNV-CD
126401,18,1,DNV-CD
126402,18,1,DNV-CD
126403,18,1,DNV-CD
126404,18,1,DNV-CD
126405,18,1,DNV-CD
126406,18,1,DNV-CD
126407,18,1,DNV-CD
126408,18,1,DNV-CD
126409,18,1,DNV-CD
126410,18,1,DNV-CD
126411,18,1,DNV-CD
126412,18,1,DNV-CD
126413,18,1,DNV-CD
126414,18,1,DNV-CD
126415,18,1,DNV-CD
126416,18,1,DNV-CD
126417,18,1,DNV-CD
126418,18,1,DNV-CD
126419,18,1,DNV-CD
126420,18,1,DNV-CD
126421,18,1,DNV-CD
126422,18,1,DNV-CD
126423,18,1,DNV-CD
126424,18,1,DNV-CD
126425,18,1,DNV-CD
126426,18,1,DNV-CD
126427,18,1,DNV-CD
126428,18,1,DNV-CD
126429,18,1,DNV-CD
126430,18,1,DNV-CD
126431,18,1,DNV-CD
126432,18,1,DNV-CD
126433,18,1,DNV-CD
126434,18,1,DNV-CD
126435,18,1,DNV-CD
126436,18,1,DNV-CD
126437,18,1,DNV-CD
126438,18,1,DNV-CD
126439,18,1,DNV-CD
126440,18,1,DNV-CD
126441,18,1,DNV-CD
126442,18,1,DNV-CD
126443,18,1,DNV-CD
126444,18,1,DNV-CD
126445,18,1,DNV-CD
126446,18,1,DNV-CD
126447,18,1,DNV-CD
126448,18,1,DNV-CD
126449,18,1,DNV-CD
126450,18,1,DNV-CD
126451,18,1,DNV-CD
126452,18,1,DNV-CD
126453,18,1,DNV-CD
126454,18,1,DNV-CD
126455,18,1,DNV-CD
126456,18,1,DNV-CD
126457,18,1,DNV-CD
126458,18,1,DNV-CD
126459,18,1,DNV-CD
126460,18,1,DNV-CD
126461,18,1,DNV-CD
126462,18,1,DNV-CD
126463,18,1,DNV-CD
126464,18,1,DNV-CD
126465,18,1,DNV-CD
126466,18,1,DNV-CD
126467,18,1,DNV-CD
126468,18,1,DNV-CD
126469,18,1,DNV-CD
126470,18,1,DNV-CD
126471,18,1,DNV-CD
126472,18,1,DNV-CD
126473,18,1,DNV-CD
126474,18,1,DNV-CD
126475,18,1,DNV-CD
126476,18,1,DNV-CD
126477,18,1,DNV-CD
126478,18,1,DNV-CD
126479,18,1,DNV-CD
126480,18,1,DNV-CD
126481,18,1,DNV-CD
126482,18,1,DNV-CD
126483,18,1,DNV-CD
126484,18,1,DNV-CD
126485,18,1,DNV-CD
126486,18,1,DNV-CD
126487,18,1,DNV-CD
126488,18,1,DNV-CD
126489,18,1,DNV-CD
126490,18,1,DNV-CD
126491,18,1,DNV-CD
126492,18,1,DNV-CD
126493,18,1,DNV-CD
126494,18,1,DNV-CD
126495,18,1,DNV-CD
126496,18,1,DNV-CD
126497,18,1,DNV-CD
126498,18,1,DNV-CD
126499,18,1,DNV-CD
126500,18,1,DNV-CD
126501,18,1,DNV-CD
126502,18,1,DNV-CD
126503,18,1,DNV-CD
126504,18,1,DNV-CD
126505,18,1,DNV-CD
126506,18,1,DNV-CD
126507,18,1,DNV-CD
126508,18,1,DNV-CD
126509,20,1,DNV-CD
126510,20,1,DNV-CD
126511,20,1,DNV-CD
126512,20,1,DNV-CD
126513,20,1,DNV-CD
126514,20,1,DNV-CD
126515,20,1,DNV-CD
126516,20,1,DNV-CD
126517,20,1,DNV-CD
126518,20,1,DNV-CD
126519,20,1,DNV-CD
126520,20,1,DNV-CD
126521,20,1,DNV-CD
126522,20,1,DNV-CD
126523,20,1,DNV-CD
126524,20,1,DNV-CD
126525,20,1,DNV-CD
126526,20,1,DNV-CD
126527,20,1,DNV-CD
126528,20,1,DNV-CD
126529,20,1,DNV-CD
126530,20,1,DNV-CD
126531,20,1,DNV-CD
126532,20,1,DNV-CD
126533,18,1,DNV-CD
126534,20,1,DNV-CD
126535,20,1,DNV-CD
126536,20,1,DNV-CD
126537,20,1,DNV-CD
126538,20,1,DNV-CD
126539,20,1,DNV-CD
126540,20,1,DNV-CD
126541,20,1,DNV-CD
126542,20,1,DNV-CD
126543,15,1,DNV-CD
126544,20,1,DNV-CD
126545,20,1,DNV-CD
126546,20,1,DNV-CD
126547,20,1,DNV-CD
126548,20,1,DNV-CD
126549,20,1,DNV-CD
126550,20,1,DNV-CD
126551,20,1,DNV-CD
126552,20,1,DNV-CD
126553,20,1,DNV-CD
126554,20,1,DNV-CD
126555,20,1,DNV-CD
126556,20,1,DNV-CD
126557,20,1,DNV-CD
126558,20,1,DNV-CD
126559,20,1,DNV-CD
126560,20,1,DNV-CD
126561,20,1,DNV-CD
126562,20,1,DNV-CD
126563,20,1,DNV-CD
126564,20,1,DNV-CD
126565,20,1,DNV-CD
126566,20,1,DNV-CD
126567,20,1,DNV-CD
126568,20,1,DNV-CD
126569,20,1,DNV-CD
126570,20,1,DNV-CD
126571,20,1,DNV-CD
126572,20,1,DNV-CD
126573,20,1,DNV-CD
126574,20,1,DNV-CD
126575,20,1,DNV-CD
126576,20,1,DNV-CD
126577,20,1,DNV-CD
126578,20,1,DNV-CD
126579,20,1,DNV-CD
126580,18,1,DNV-CD
126581,20,1,DNV-CD
126582,20,1,DNV-CD
126583,20,1,DNV-CD
126584,20,1,DNV-CD
126585,20,1,DNV-CD
126586,20,1,DNV-CD
126587,20,1,DNV-CD
126588,18,1,DNV-CD
126589,20,1,DNV-CD
126590,20,1,DNV-CD
126591,20,1,DNV-CD
126592,20,1,DNV-CD
126593,20,1,DNV-CD
126594,20,1,DNV-CD
126595,20,1,DNV-CD
126596,20,1,DNV-CD
126597,20,1,DNV-CD
126598,20,1,DNV-CD
126599,20,1,DNV-CD
126600,20,1,DNV-CD
126601,20,1,DNV-CD
126602,20,1,DNV-CD
126603,20,1,DNV-CD
126604,20,1,DNV-CD
126605,20,1,DNV-CD
126606,15,1,DNV-CD
126607,15,1,DNV-CD
126608,15,1,DNV-CD
126609,15,1,DNV-CD
126610,15,1,DNV-CD
126611,15,1,DNV-CD
126612,15,1,DNV-CD
126613,15,1,DNV-CD
126614,15,1,DNV-CD
126615,15,1,DNV-CD
126616,15,1,DNV-CD
126617,15,1,DNV-CD
126618,15,1,DNV-CD
126619,15,1,DNV-CD
126620,15,1,DNV-CD
126621,15,1,DNV-CD
126622,15,1,DNV-CD
126623,15,1,DNV-CD
126624,15,1,DNV-CD
126625,15,1,DNV-CD
126626,15,1,DNV-CD
126627,15,1,DNV-CD
126628,15,1,DNV-CD
126629,15,1,DNV-CD
126630,18,1,DNV-CD
126631,18,1,DNV-CD
126632,18,1,DNV-CD
126633,18,1,DNV-CD
126634,18,1,DNV-CD
126635,30,1,DNV-CD
126636,18,1,DNV-CD
126637,18,1,DNV-CD
126638,18,1,DNV-CD
126639,18,1,DNV-CD
126640,18,1,DNV-CD
126641,18,1,DNV-CD
126642,18,1,DNV-CD
126643,18,1,DNV-CD
126644,18,1,DNV-CD
126645,18,1,DNV-CD
126646,18,1,DNV-CD
126647,18,1,DNV-CD
126648,18,1,DNV-CD
126649,30,1,DNV-CD
126650,18,1,DNV-CD
126651,18,1,DNV-CD
126652,18,1,DNV-CD
126653,18,1,DNV-CD
126654,18,1,DNV-CD
126655,18,1,DNV-CD
126656,18,1,DNV-CD
126657,18,1,DNV-CD
126658,18,1,DNV-CD
126659,18,1,DNV-CD
126660,30,1,DNV-CD
126661,18,1,DNV-CD
126662,18,1,DNV-CD
126663,18,1,DNV-CD
126664,18,1,DNV-CD
126665,18,1,DNV-CD
126666,18,1,DNV-CD
126667,18,1,DNV-CD
126668,30,1,DNV-CD
126669,18,1,DNV-CD
126670,18,1,DNV-CD
126671,30,1,DNV-CD
126672,18,1,DNV-CD
126673,18,1,DNV-CD
126674,18,1,DNV-CD
126675,18,1,DNV-CD
126676,18,1,DNV-CD
126677,18,1,DNV-CD
126678,18,1,DNV-CD
126679,30,1,DNV-CD
126680,18,1,DNV-CD
126681,18,1,DNV-CD
126682,30,1,DNV-CD
126683,18,1,DNV-CD
126684,18,1,DNV-CD
126685,30,1,DNV-CD
126686,30,1,DNV-CD
126687,18,1,DNV-CD
126688,18,1,DNV-CD
126689,18,1,DNV-CD
126690,30,1,DNV-CD
126691,18,1,DNV-CD
126692,18,1,DNV-CD
126693,30,1,DNV-CD
126694,18,1,DNV-CD
126695,18,1,DNV-CD
126696,30,1,DNV-CD
126697,30,1,DNV-CD
126698,30,1,DNV-CD
126699,30,1,DNV-CD
126700,30,1,DNV-CD
126701,30,1,DNV-CD
126702,30,1,DNV-CD
126703,30,1,DNV-CD
126704,30,1,DNV-CD
126705,30,1,DNV-CD
126706,30,1,DNV-CD
126707,30,1,DNV-CD
126708,30,1,DNV-CD
126709,30,1,DNV-CD
126710,30,1,DNV-CD
126711,30,1,DNV-CD
126712,30,1,DNV-CD
126713,30,1,DNV-CD
126714,30,1,DNV-CD
126715,30,1,DNV-CD
126716,30,1,DNV-CD
126717,30,1,DNV-CD
126718,30,1,DNV-CD
126719,30,1,DNV-CD
126720,30,1,DNV-CD
126721,30,1,DNV-CD
126722,30,1,DNV-CD
126723,30,1,DNV-CD
126724,30,1,DNV-CD
126725,30,1,DNV-CD
126726,30,1,DNV-CD
126727,30,1,DNV-CD
126728,30,1,DNV-CD
126729,30,1,DNV-CD
126730,30,1,DNV-CD
126731,30,1,DNV-CD
126732,30,1,DNV-CD
126733,30,1,DNV-CD
126734,30,1,DNV-CD
126735,30,1,DNV-CD
126736,30,1,DNV-CD
126737,30,1,DNV-CD
126738,30,1,DNV-CD
126739,30,1,DNV-CD
126740,30,1,DNV-CD
126741,30,1,DNV-CD
126742,30,1,DNV-CD
126743,30,1,DNV-CD
126744,30,1,DNV-CD
126745,30,1,DNV-CD
126746,30,1,DNV-CD
126747,30,1,DNV-CD
126748,30,1,DNV-CD
126749,30,1,DNV-CD
126750,30,1,DNV-CD
126751,30,1,DNV-CD
126752,30,1,DNV-CD
126753,30,1,DNV-CD
126754,30,1,DNV-CD
126755,30,1,DNV-CD
126756,30,1,DNV-CD
126757,30,1,DNV-CD
126758,30,1,DNV-CD
126759,30,1,DNV-CD
126760,30,1,DNV-CD
126761,30,1,DNV-CD
126762,30,1,DNV-CD
126763,30,1,DNV-CD
126764,30,1,DNV-CD
126765,30,1,DNV-CD
126766,30,1,DNV-CD
126767,30,1,DNV-CD
126768,30,1,DNV-CD
126769,30,1,DNV-CD
126770,30,1,DNV-CD
126772,30,1,DNV-CD
126773,30,1,DNV-CD
126774,30,1,DNV-CD
126776,30,1,DNV-CD
126777,30,1,DNV-CD
126779,30,1,DNV-CD
126780,30,1,DNV-CD
126781,30,1,DNV-CD
126782,30,1,DNV-CD
126783,30,1,DNV-CD
126784,30,1,DNV-CD
126785,30,1,DNV-CD
126786,30,1,DNV-CD
126788,18,1,DNV-CD
126789,18,1,DNV-CD
126790,18,1,DNV-CD
126791,18,1,DNV-CD
126792,18,1,DNV-CD
126793,30,1,DNV-CD
126794,18,1,DNV-CD
126795,18,1,DNV-CD
126796,18,1,DNV-CD
126797,18,1,DNV-CD
126798,18,1,DNV-CD
126799,18,1,DNV-CD
126800,18,1,DNV-CD
126801,18,1,DNV-CD
126802,18,1,DNV-CD
126803,18,1,DNV-CD
126804,18,1,DNV-CD
126805,18,1,DNV-CD
126806,18,1,DNV-CD
126807,30,1,DNV-CD
126808,18,1,DNV-CD
126809,18,1,DNV-CD
126810,18,1,DNV-CD
126811,18,1,DNV-CD
126812,18,1,DNV-CD
126813,18,1,DNV-CD
126814,18,1,DNV-CD
126815,18,1,DNV-CD
126816,18,1,DNV-CD
126817,18,1,DNV-CD
126818,30,1,DNV-CD
126819,18,1,DNV-CD
126820,18,1,DNV-CD
126821,18,1,DNV-CD
126822,18,1,DNV-CD
126823,18,1,DNV-CD
126824,18,1,DNV-CD
126825,18,1,DNV-CD
126826,30,1,DNV-CD
126827,18,1,DNV-CD
126828,18,1,DNV-CD
126829,30,1,DNV-CD
126830,18,1,DNV-CD
126831,18,1,DNV-CD
126832,18,1,DNV-CD
126833,18,1,DNV-CD
126834,18,1,DNV-CD
126835,18,1,DNV-CD
126836,18,1,DNV-CD
126837,30,1,DNV-CD
126838,18,1,DNV-CD
126839,18,1,DNV-CD
126840,30,1,DNV-CD
126841,18,1,DNV-CD
126842,18,1,DNV-CD
126843,30,1,DNV-CD
126844,30,1,DNV-CD
126845,18,1,DNV-CD
126846,18,1,DNV-CD
126847,18,1,DNV-CD
126848,30,1,DNV-CD
126849,18,1,DNV-CD
126850,18,1,DNV-CD
126851,30,1,DNV-CD
126852,18,1,DNV-CD
126853,18,1,DNV-CD
126854,30,1,DNV-CD
126855,30,1,DNV-CD
126856,30,1,DNV-CD
126857,30,1,DNV-CD
126858,30,1,DNV-CD
126859,30,1,DNV-CD
126860,30,1,DNV-CD
126861,30,1,DNV-CD
126862,30,1,DNV-CD
126863,30,1,DNV-CD
126864,30,1,DNV-CD
126865,30,1,DNV-CD
126866,30,1,DNV-CD
126867,30,1,DNV-CD
126868,30,1,DNV-CD
126869,30,1,DNV-CD
126870,30,1,DNV-CD
126871,30,1,DNV-CD
126872,30,1,DNV-CD
126873,30,1,DNV-CD
126874,30,1,DNV-CD
126875,30,1,DNV-CD
126876,30,1,DNV-CD
126877,30,1,DNV-CD
126878,30,1,DNV-CD
126879,30,1,DNV-CD
126880,30,1,DNV-CD
126881,30,1,DNV-CD
126882,30,1,DNV-CD
126883,30,1,DNV-CD
126884,30,1,DNV-CD
126885,30,1,DNV-CD
126886,30,1,DNV-CD
126887,30,1,DNV-CD
126888,30,1,DNV-CD
126889,30,1,DNV-CD
126890,30,1,DNV-CD
126891,30,1,DNV-CD
126892,30,1,DNV-CD
126893,30,1,DNV-CD
126894,30,1,DNV-CD
126895,30,1,DNV-CD
126896,30,1,DNV-CD
126897,30,1,DNV-CD
126898,30,1,DNV-CD
126899,30,1,DNV-CD
126900,30,1,DNV-CD
126901,30,1,DNV-CD
126902,30,1,DNV-CD
126903,30,1,DNV-CD
126904,30,1,DNV-CD
126905,30,1,DNV-CD
126906,30,1,DNV-CD
126907,30,1,DNV-CD
126908,30,1,DNV-CD
126909,30,1,DNV-CD
126910,30,1,DNV-CD
126911,30,1,DNV-CD
126912,30,1,DNV-CD
126913,30,1,DNV-CD
126914,30,1,DNV-CD
126915,30,1,DNV-CD
126916,30,1,DNV-CD
126917,30,1,DNV-CD
126918,30,1,DNV-CD
126919,30,1,DNV-CD
126920,30,1,DNV-CD
126921,30,1,DNV-CD
126922,30,1,DNV-CD
126923,30,1,DNV-CD
126924,30,1,DNV-CD
126925,30,1,DNV-CD
126926,30,1,DNV-CD
126927,30,1,DNV-CD
126928,30,1,DNV-CD
126930,30,1,DNV-CD
126931,30,1,DNV-CD
126932,30,1,DNV-CD
126934,30,1,DNV-CD
126935,30,1,DNV-CD
126937,30,1,DNV-CD
126938,30,1,DNV-CD
126939,30,1,DNV-CD
126940,30,1,DNV-CD
126941,30,1,DNV-CD
126942,30,1,DNV-CD
126943,30,1,DNV-CD
126944,30,1,DNV-CD
126946,18,1,DNV-CD
126947,18,1,DNV-CD
126948,30,1,DNV-CD
126949,18,1,DNV-CD
126950,18,1,DNV-CD
126951,30,1,DNV-CD
126952,30,1,DNV-CD
126953,30,1,DNV-CD
126954,18,1,DNV-CD
126955,18,1,DNV-CD
126956,18,1,DNV-CD
126957,18,1,DNV-CD
126958,18,1,DNV-CD
126959,18,1,DNV-CD
126960,18,1,DNV-CD
126961,18,1,DNV-CD
126962,18,1,DNV-CD
126963,18,1,DNV-CD
126964,18,1,DNV-CD
126965,18,1,DNV-CD
126966,18,1,DNV-CD
126967,30,1,DNV-CD
126968,18,1,DNV-CD
126969,18,1,DNV-CD
126970,18,1,DNV-CD
126971,30,1,DNV-CD
126972,18,1,DNV-CD
126973,18,1,DNV-CD
126974,18,1,DNV-CD
126975,30,1,DNV-CD
126976,18,1,DNV-CD
126977,18,1,DNV-CD
126978,30,1,DNV-CD
126979,30,1,DNV-CD
126980,30,1,DNV-CD
126981,30,1,DNV-CD
126982,30,1,DNV-CD
126983,30,1,DNV-CD
126984,30,1,DNV-CD
126985,30,1,DNV-CD
126986,30,1,DNV-CD
126987,30,1,DNV-CD
126988,30,1,DNV-CD
126989,30,1,DNV-CD
126990,30,1,DNV-CD
126991,30,1,DNV-CD
126992,30,1,DNV-CD
126993,30,1,DNV-CD
126994,30,1,DNV-CD
126995,30,1,DNV-CD
126996,30,1,DNV-CD
126997,30,1,DNV-CD
126998,30,1,DNV-CD
126999,30,1,DNV-CD
127000,30,1,DNV-CD
127001,30,1,DNV-CD
127002,30,1,DNV-CD
127003,30,1,DNV-CD
127004,30,1,DNV-CD
127005,30,1,DNV-CD
127006,30,1,DNV-CD
127007,30,1,DNV-CD
127008,30,1,DNV-CD
127009,30,1,DNV-CD
127010,30,1,DNV-CD
127011,18,1,DNV-CD
127012,30,1,DNV-CD
127013,18,1,DNV-CD
127014,18,1,DNV-CD
127015,18,1,DNV-CD
127016,18,1,DNV-CD
127017,30,1,DNV-CD
127018,18,1,DNV-CD
127019,18,1,DNV-CD
127020,18,1,DNV-CD
127021,30,1,DNV-CD
127022,18,1,DNV-CD
127023,18,1,DNV-CD
127024,18,1,DNV-CD
127025,30,1,DNV-CD
127026,18,1,DNV-CD
127027,18,1,DNV-CD
127028,18,1,DNV-CD
127029,30,1,DNV-CD
127030,18,1,DNV-CD
127031,30,1,DNV-CD
127032,30,1,DNV-CD
127033,30,1,DNV-CD
127034,30,1,DNV-CD
127035,30,1,DNV-CD
127036,30,1,DNV-CD
127037,30,1,DNV-CD
127038,30,1,DNV-CD
127039,30,1,DNV-CD
127040,30,1,DNV-CD
127041,30,1,DNV-CD
127042,30,1,DNV-CD
127043,30,1,DNV-CD
127044,30,1,DNV-CD
127045,30,1,DNV-CD
127046,30,1,DNV-CD
127047,30,1,DNV-CD
127048,30,1,DNV-CD
127049,30,1,DNV-CD
127050,30,1,DNV-CD
127051,30,1,DNV-CD
127052,30,1,DNV-CD
127053,30,1,DNV-CD
127054,30,1,DNV-CD
127055,30,1,DNV-CD
127056,30,1,DNV-CD
127057,30,1,DNV-CD
127058,30,1,DNV-CD
127059,30,1,DNV-CD
127060,30,1,DNV-CD
127061,30,1,DNV-CD
127062,30,1,DNV-CD
127063,30,1,DNV-CD
127064,30,1,DNV-CD
127065,30,1,DNV-CD
127066,15,1,DNV-CD
127067,15,1,DNV-CD
127068,15,1,DNV-CD
127069,15,1,DNV-CD
127070,15,1,DNV-CD
127071,25,1,DNV-CD
127072,15,1,DNV-CD
127073,15,1,DNV-CD
127074,15,1,DNV-CD
127075,15,1,DNV-CD
127076,15,1,DNV-CD
127077,15,1,DNV-CD
127078,15,1,DNV-CD
127079,15,1,DNV-CD
127080,15,1,DNV-CD
127081,15,1,DNV-CD
127082,15,1,DNV-CD
127083,15,1,DNV-CD
127084,15,1,DNV-CD
127085,25,1,DNV-CD
127086,15,1,DNV-CD
127087,15,1,DNV-CD
127088,15,1,DNV-CD
127089,15,1,DNV-CD
127090,15,1,DNV-CD
127091,15,1,DNV-CD
127092,15,1,DNV-CD
127093,15,1,DNV-CD
127094,15,1,DNV-CD
127095,15,1,DNV-CD
127096,25,1,DNV-CD
127097,15,1,DNV-CD
127098,15,1,DNV-CD
127099,15,1,DNV-CD
127100,15,1,DNV-CD
127101,15,1,DNV-CD
127102,15,1,DNV-CD
127103,15,1,DNV-CD
127104,25,1,DNV-CD
127105,15,1,DNV-CD
127106,15,1,DNV-CD
127107,25,1,DNV-CD
127108,15,1,DNV-CD
127109,15,1,DNV-CD
127110,15,1,DNV-CD
127111,15,1,DNV-CD
127112,15,1,DNV-CD
127113,15,1,DNV-CD
127114,15,1,DNV-CD
127115,25,1,DNV-CD
127116,15,1,DNV-CD
127117,15,1,DNV-CD
127118,25,1,DNV-CD
127119,15,1,DNV-CD
127120,15,1,DNV-CD
127121,25,1,DNV-CD
127122,25,1,DNV-CD
127123,15,1,DNV-CD
127124,15,1,DNV-CD
127125,15,1,DNV-CD
127126,25,1,DNV-CD
127127,15,1,DNV-CD
127128,15,1,DNV-CD
127129,25,1,DNV-CD
127130,15,1,DNV-CD
127131,15,1,DNV-CD
127132,25,1,DNV-CD
127133,25,1,DNV-CD
127134,25,1,DNV-CD
127135,25,1,DNV-CD
127136,25,1,DNV-CD
127137,25,1,DNV-CD
127138,25,1,DNV-CD
127139,25,1,DNV-CD
127140,25,1,DNV-CD
127141,25,1,DNV-CD
127142,25,1,DNV-CD
127143,25,1,DNV-CD
127144,25,1,DNV-CD
127145,25,1,DNV-CD
127146,25,1,DNV-CD
127147,25,1,DNV-CD
127148,25,1,DNV-CD
127149,25,1,DNV-CD
127150,25,1,DNV-CD
127151,25,1,DNV-CD
127152,25,1,DNV-CD
127153,25,1,DNV-CD
127154,25,1,DNV-CD
127155,25,1,DNV-CD
127156,25,1,DNV-CD
127157,25,1,DNV-CD
127158,25,1,DNV-CD
127159,25,1,DNV-CD
127160,25,1,DNV-CD
127161,25,1,DNV-CD
127162,25,1,DNV-CD
127163,25,1,DNV-CD
127164,25,1,DNV-CD
127165,25,1,DNV-CD
127166,25,1,DNV-CD
127167,25,1,DNV-CD
127168,25,1,DNV-CD
127169,25,1,DNV-CD
127170,25,1,DNV-CD
127171,25,1,DNV-CD
127172,25,1,DNV-CD
127173,25,1,DNV-CD
127174,25,1,DNV-CD
127175,25,1,DNV-CD
127176,25,1,DNV-CD
127177,25,1,DNV-CD
127178,25,1,DNV-CD
127179,25,1,DNV-CD
127180,25,1,DNV-CD
127181,25,1,DNV-CD
127182,25,1,DNV-CD
127183,25,1,DNV-CD
127184,25,1,DNV-CD
127185,25,1,DNV-CD
127186,25,1,DNV-CD
127187,25,1,DNV-CD
127188,25,1,DNV-CD
127189,25,1,DNV-CD
127190,25,1,DNV-CD
127191,25,1,DNV-CD
127192,25,1,DNV-CD
127193,25,1,DNV-CD
127194,25,1,DNV-CD
127195,25,1,DNV-CD
127196,25,1,DNV-CD
127197,25,1,DNV-CD
127198,25,1,DNV-CD
127199,25,1,DNV-CD
127200,25,1,DNV-CD
127201,25,1,DNV-CD
127202,25,1,DNV-CD
127203,25,1,DNV-CD
127204,25,1,DNV-CD
127205,25,1,DNV-CD
127206,25,1,DNV-CD
127208,25,1,DNV-CD
127209,25,1,DNV-CD
127210,25,1,DNV-CD
127212,25,1,DNV-CD
127213,25,1,DNV-CD
127215,25,1,DNV-CD
127216,25,1,DNV-CD
127217,25,1,DNV-CD
127218,25,1,DNV-CD
127219,25,1,DNV-CD
127220,25,1,DNV-CD
127221,25,1,DNV-CD
127222,25,1,DNV-CD
127224,15,1,DNV-CD
127225,15,1,DNV-CD
127226,15,1,DNV-CD
127227,15,1,DNV-CD
127228,15,1,DNV-CD
127229,25,1,DNV-CD
127230,15,1,DNV-CD
127231,15,1,DNV-CD
127232,15,1,DNV-CD
127233,15,1,DNV-CD
127234,15,1,DNV-CD
127235,15,1,DNV-CD
127236,15,1,DNV-CD
127237,15,1,DNV-CD
127238,15,1,DNV-CD
127239,15,1,DNV-CD
127240,15,1,DNV-CD
127241,15,1,DNV-CD
127242,15,1,DNV-CD
127243,25,1,DNV-CD
127244,15,1,DNV-CD
127245,15,1,DNV-CD
127246,15,1,DNV-CD
127247,15,1,DNV-CD
127248,15,1,DNV-CD
127249,15,1,DNV-CD
127250,15,1,DNV-CD
127251,15,1,DNV-CD
127252,15,1,DNV-CD
127253,15,1,DNV-CD
127254,25,1,DNV-CD
127255,15,1,DNV-CD
127256,15,1,DNV-CD
127257,15,1,DNV-CD
127258,15,1,DNV-CD
127259,15,1,DNV-CD
127260,15,1,DNV-CD
127261,15,1,DNV-CD
127262,25,1,DNV-CD
127263,15,1,DNV-CD
127264,15,1,DNV-CD
127265,25,1,DNV-CD
127266,15,1,DNV-CD
127267,15,1,DNV-CD
